1	4
1	20
1	42
1	73
1	101
1	119
1	152
1	205
1	273
1	308
2	219
2	423
2	657
2	804
2	890
2	947
2	965
2	987
2	994
2	995
3	46
3	96
3	374
3	398
3	472
3	505
3	538
3	579
3	592
3	628
4	1
4	6
4	20
4	42
4	73
4	101
4	152
4	205
4	518
4	567
5	340
5	400
5	570
5	694
5	716
5	766
5	787
5	796
5	828
5	995
6	4
6	20
6	42
6	73
6	101
6	119
6	152
6	205
6	550
6	793
7	12
7	78
7	94
7	104
7	134
7	138
7	179
7	210
7	775
7	807
8	14
8	16
8	155
8	170
8	218
8	236
8	278
8	299
8	364
8	847
9	11
9	26
9	43
9	55
9	69
9	72
9	156
9	181
9	293
9	554
10	124
10	285
10	532
10	577
10	638
10	639
10	667
10	680
10	715
10	775
11	9
11	43
11	55
11	69
11	114
11	156
11	160
11	181
11	293
11	982
12	7
12	78
12	104
12	106
12	134
12	138
12	179
12	210
12	637
12	815
13	325
13	692
13	799
13	820
13	822
13	840
13	875
13	886
13	934
13	980
14	8
14	91
14	112
14	155
14	170
14	218
14	236
14	278
14	279
14	299
15	124
15	127
15	397
15	401
15	407
15	454
15	519
15	560
15	564
15	897
16	8
16	112
16	155
16	170
16	218
16	236
16	278
16	299
16	922
16	950
17	38
17	51
17	192
17	335
17	484
17	520
17	549
17	552
17	553
17	976
18	87
18	233
18	247
18	284
18	323
18	413
18	575
18	611
18	653
18	795
19	172
19	304
19	321
19	355
19	405
19	425
19	437
19	544
19	600
19	890
20	1
20	4
20	6
20	42
20	73
20	119
20	152
20	205
20	925
20	967
21	566
21	764
21	879
21	907
21	925
21	938
21	949
21	958
21	974
21	991
22	416
22	491
22	581
22	605
22	696
22	749
22	760
22	824
22	935
22	964
23	62
23	375
23	404
23	525
23	531
23	667
23	680
23	715
23	775
23	932
24	490
24	550
24	688
24	779
24	810
24	817
24	866
24	887
24	897
24	927
25	108
25	821
25	885
25	941
25	966
25	972
25	977
25	984
25	987
25	994
26	9
26	117
26	687
26	766
26	777
26	786
26	819
26	829
26	879
26	950
27	252
27	374
27	658
27	841
27	861
27	906
27	959
27	973
27	985
27	996
28	121
28	162
28	326
28	401
28	454
28	519
28	527
28	560
28	564
28	919
29	33
29	68
29	150
29	155
29	361
29	437
29	494
29	505
29	533
29	977
30	194
30	305
30	484
30	495
30	520
30	549
30	552
30	553
30	562
30	941
31	89
31	110
31	213
31	390
31	669
31	672
31	723
31	805
31	814
31	815
32	89
32	255
32	289
32	307
32	311
32	381
32	471
32	536
32	539
32	988
33	29
33	168
33	219
33	332
33	437
33	494
33	505
33	533
33	676
33	871
34	445
34	656
34	769
34	823
34	880
34	907
34	925
34	949
34	974
34	991
35	158
35	215
35	446
35	451
35	474
35	557
35	569
35	581
35	606
35	780
36	527
36	534
36	668
36	872
36	917
36	936
36	946
36	979
36	991
36	993
37	484
37	722
37	784
37	821
37	870
37	882
37	904
37	967
37	968
37	997
38	17
38	98
38	126
38	130
38	174
38	241
38	251
38	253
38	352
38	872
39	120
39	601
39	752
39	799
39	872
39	932
39	946
39	952
39	970
39	979
40	144
40	367
40	411
40	470
40	547
40	589
40	591
40	593
40	641
40	967
41	586
41	652
41	662
41	706
41	747
41	965
41	988
41	989
41	992
41	996
42	1
42	4
42	6
42	20
42	101
42	119
42	152
42	205
42	624
42	974
43	9
43	11
43	55
43	69
43	72
43	114
43	181
43	293
43	775
43	851
44	82
44	107
44	139
44	185
44	276
44	287
44	343
44	353
44	796
44	843
45	265
45	548
45	754
45	893
45	908
45	939
45	966
45	975
45	978
45	986
46	3
46	464
46	472
46	504
46	538
46	579
46	592
46	628
46	751
46	849
47	68
47	150
47	332
47	361
47	437
47	494
47	505
47	533
47	676
47	925
48	344
48	518
48	600
48	686
48	687
48	794
48	863
48	877
48	898
48	899
49	65
49	70
49	105
49	165
49	239
49	250
49	324
49	363
49	381
49	763
50	385
50	420
50	537
50	624
50	869
50	904
50	929
50	948
50	973
50	985
51	17
51	102
51	116
51	520
51	535
51	549
51	552
51	553
51	562
51	719
52	65
52	70
52	105
52	165
52	239
52	250
52	294
52	324
52	363
52	462
53	384
53	754
53	756
53	819
53	867
53	913
53	955
53	966
53	975
53	998
54	229
54	447
54	476
54	684
54	790
54	830
54	880
54	883
54	891
54	977
55	9
55	11
55	43
55	72
55	114
55	156
55	181
55	293
55	306
55	840
56	431
56	433
56	610
56	694
56	716
56	731
56	787
56	796
56	828
56	931
57	98
57	126
57	130
57	174
57	241
57	251
57	253
57	352
57	528
57	723
58	296
58	547
58	627
58	873
58	928
58	937
58	951
58	956
58	969
58	982
59	298
59	693
59	706
59	920
59	945
59	961
59	962
59	988
59	992
59	996
60	247
60	359
60	413
60	506
60	611
60	653
60	759
60	795
60	819
60	909
61	590
61	687
61	718
61	756
61	793
61	829
61	849
61	879
61	914
61	950
62	23
62	317
62	677
62	683
62	771
62	805
62	867
62	908
62	912
62	978
63	317
63	596
63	646
63	655
63	677
63	885
63	908
63	913
63	954
63	986
64	371
64	398
64	457
64	651
64	672
64	783
64	805
64	814
64	815
64	936
65	49
65	52
65	165
65	239
65	246
65	250
65	294
65	324
65	363
65	956
66	384
66	508
66	651
66	669
66	717
66	723
66	783
66	805
66	814
66	815
67	433
67	626
67	697
67	902
67	965
67	972
67	977
67	984
67	994
67	995
68	29
68	47
68	168
68	332
68	437
68	494
68	505
68	533
68	711
68	987
69	9
69	11
69	43
69	72
69	114
69	156
69	181
69	293
69	811
69	880
70	49
70	52
70	71
70	105
70	165
70	239
70	294
70	324
70	363
70	933
71	70
71	285
71	736
71	836
71	860
71	874
71	895
71	910
71	915
71	972
72	9
72	43
72	55
72	69
72	114
72	156
72	181
72	293
72	740
72	874
73	1
73	4
73	6
73	20
73	101
73	119
73	152
73	205
73	761
73	974
74	687
74	840
74	845
74	854
74	859
74	931
74	944
74	963
74	980
74	999
75	516
75	634
75	867
75	908
75	939
75	943
75	966
75	975
75	978
75	986
76	655
76	751
76	756
76	771
76	800
76	832
76	833
76	841
76	966
76	975
77	451
77	473
77	474
77	485
77	557
77	569
77	581
77	606
77	709
77	941
78	7
78	12
78	104
78	106
78	134
78	138
78	179
78	210
78	652
78	733
79	436
79	632
79	676
79	753
79	776
79	836
79	874
79	895
79	910
79	915
80	279
80	280
80	355
80	405
80	406
80	415
80	499
80	544
80	600
80	999
81	616
81	823
81	849
81	925
81	926
81	930
81	938
81	969
81	974
81	991
82	44
82	107
82	117
82	161
82	276
82	287
82	343
82	353
82	452
82	984
83	663
83	687
83	701
83	766
83	793
83	806
83	829
83	879
83	950
83	954
84	781
84	857
84	939
84	940
84	944
84	956
84	964
84	969
84	982
84	996
85	290
85	291
85	367
85	470
85	589
85	591
85	593
85	641
85	708
85	935
86	110
86	459
86	651
86	669
86	678
86	723
86	783
86	805
86	814
86	815
87	18
87	126
87	302
87	334
87	413
87	575
87	640
87	759
87	795
87	819
88	427
